1.420000000000000000e+02 3.837056134230573662e+03 1.053505255319333367e+00 6.124919013454674377e-03 -4.206637011117836522e+01
1.430000000000000000e+02 3.868678899233863376e+03 1.052174321174240701e+00 6.217264068522617391e-03 -4.225747229339729927e+01
1.440000000000000000e+02 3.900195222396326244e+03 1.050392601909020840e+00 6.310489913185363987e-03 -4.242852807521676084e+01
1.450000000000000000e+02 3.931606322532381000e+03 1.048153208338374665e+00 6.404602375342113851e-03 -4.257906203650652799e+01
1.460000000000000000e+02 3.962883706086866368e+03 1.045471535965653453e+00 6.499607136380793071e-03 -4.270889596191791071e+01
1.470000000000000000e+02 3.994021165728248434e+03 1.042355551423850279e+00 6.595509710834900757e-03 -4.281748028764213387e+01
1.480000000000000000e+02 4.025005067090965440e+03 1.038805792314129173e+00 6.692315426135213817e-03 -4.290456265112070611e+01
1.490000000000000000e+02 4.055821777269744871e+03 1.034830223742041699e+00 6.790029402055681659e-03 -4.296974218813089408e+01
1.500000000000000000e+02 4.086457664963249499e+03 1.030436809798989772e+00 6.888656531299054177e-03 -4.301261809780856993e+01
1.510000000000000000e+02 4.116891486378676746e+03 1.025633340216265621e+00 6.988201459719338426e-03 -4.303293277028134156e+01
1.520000000000000000e+02 4.147130969460789856e+03 1.020426910663853715e+00 7.088668568556799957e-03 -4.303040690559414827e+01
1.530000000000000000e+02 4.177161373236889631e+03 1.014831870452391760e+00 7.190061954372601975e-03 -4.300475582345158898e+01
1.540000000000000000e+02 4.206982815585402022e+03 1.008862567178168801e+00 7.292385412762887424e-03 -4.295584346527881792e+01
1.550000000000000000e+02 4.236587988309113825e+03 1.002518489841291105e+00 7.395642421690909636e-03 -4.288331097439679951e+01
1.560000000000000000e+02 4.265984442302657044e+03 9.958214104133676914e-01 7.499836125794749793e-03 -4.278702239467546775e+01
1.570000000000000000e+02 4.295150017559475600e+03 9.887708135503064932e-01 7.604969321850019344e-03 -4.266669325061454998e+01
1.580000000000000000e+02 4.324092270073095278e+03 9.813958948565131291e-01 7.711044445358633016e-03 -4.252211339540480139e+01
1.590000000000000000e+02 4.352796473474554659e+03 9.736961338936058752e-01 7.818063558411527184e-03 -4.235307272494432596e+01
1.600000000000000000e+02 4.381255332511723282e+03 9.656932924414355357e-01 7.926028338792721201e-03 -4.215943545882936405e+01
1.610000000000000000e+02 4.409446698065281453e+03 9.574017009049196059e-01 8.034940070561852332e-03 -4.194091728730888491e+01
1.620000000000000000e+02 4.437363280604263309e+03 9.488356864711665617e-01 8.144799635888291117e-03 -4.169745678623662144e+01
1.630000000000000000e+02 4.464997793527387330e+03 9.400244296160691349e-01 8.255607508192232963e-03 -4.142869542997430443e+01
1.640000000000000000e+02 4.492328096491261022e+03 9.309673938078368849e-01 8.367363747100522997e-03 -4.113464614031897071e+01
1.650000000000000000e+02 4.519354337176918307e+03 9.216863237634556061e-01 8.480067994704302420e-03 -4.081502473237228656e+01
1.660000000000000000e+02 4.546061809540233298e+03 9.122029602025907291e-01 8.593719473060815878e-03 -4.046976989643903977e+01
